index,title,rating_emotion,emotion,genres,rating
240,Спасти рядового Райана,6.7,Вдохновляющий,Военный,8.6
241,Вечное сияние чистого разума,8.0,Трогательный,Драма,8.3
241,Вечное сияние чистого разума,8.0,Трогательный,Мелодрама,8.3
241,Вечное сияние чистого разума,8.0,Трогательный,Фантастика,8.3
241,Вечное сияние чистого разума,7.7,Романтичный,Драма,8.3
241,Вечное сияние чистого разума,7.7,Романтичный,Мелодрама,8.3
241,Вечное сияние чистого разума,7.7,Романтичный,Фантастика,8.3
241,Вечное сияние чистого разума,5.9,Добрый,Драма,8.3
241,Вечное сияние чистого разума,5.9,Добрый,Мелодрама,8.3
241,Вечное сияние чистого разума,5.9,Добрый,Фантастика,8.3
242,Спасти планету,8.0,Вдохновляющий,Документальный,8.2
242,Спасти планету,7.6,Трогательный,Документальный,8.2
242,Спасти планету,7.3,Волнительный,Документальный,8.2
243,Волк с Уолл-стрит,7.7,Вдохновляющий,Драма,8.2
243,Волк с Уолл-стрит,7.7,Вдохновляющий,Комедия,8.2
243,Волк с Уолл-стрит,7.7,Вдохновляющий,Криминал,8.2
243,Волк с Уолл-стрит,7.1,Умный,Драма,8.2
243,Волк с Уолл-стрит,7.1,Умный,Комедия,8.2
243,Волк с Уолл-стрит,7.1,Умный,Криминал,8.2
243,Волк с Уолл-стрит,6.0,Атмосферный,Драма,8.2
243,Волк с Уолл-стрит,6.0,Атмосферный,Комедия,8.2
243,Волк с Уолл-стрит,6.0,Атмосферный,Криминал,8.2
244,Джон Ф. Кеннеди: Выстрелы в Далласе,7.7,Волнительный,Драма,8.0
244,Джон Ф. Кеннеди: Выстрелы в Далласе,7.7,Волнительный,Триллер,8.0
244,Джон Ф. Кеннеди: Выстрелы в Далласе,7.7,Волнительный,История,8.0
244,Джон Ф. Кеннеди: Выстрелы в Далласе,6.5,Атмосферный,Драма,8.0
244,Джон Ф. Кеннеди: Выстрелы в Далласе,6.5,Атмосферный,Триллер,8.0
244,Джон Ф. Кеннеди: Выстрелы в Далласе,6.5,Атмосферный,История,8.0
244,Джон Ф. Кеннеди: Выстрелы в Далласе,5.8,Умный,Драма,8.0
244,Джон Ф. Кеннеди: Выстрелы в Далласе,5.8,Умный,Триллер,8.0
244,Джон Ф. Кеннеди: Выстрелы в Далласе,5.8,Умный,История,8.0
245,Прислуга,6.9,Трогательный,Драма,8.0
245,Прислуга,6.8,Добрый,Драма,8.0
245,Прислуга,5.6,Волнительный,Драма,8.0
246,Запределье,6.4,Волнительный,Драма,7.9
246,Запределье,6.4,Волнительный,Приключения,7.9
246,Запределье,6.4,Волнительный,Фэнтези,7.9
246,Запределье,6.0,Странный,Драма,7.9
246,Запределье,6.0,Странный,Приключения,7.9
246,Запределье,6.0,Странный,Фэнтези,7.9
246,Запределье,5.4,Атмосферный,Драма,7.9
246,Запределье,5.4,Атмосферный,Приключения,7.9
246,Запределье,5.4,Атмосферный,Фэнтези,7.9
247,Аватар,7.8,Волнительный,Боевик,7.8
247,Аватар,7.8,Волнительный,Приключения,7.8
247,Аватар,7.8,Волнительный,Фантастика,7.8
247,Аватар,7.8,Волнительный,Фэнтези,7.8
247,Аватар,7.6,Атмосферный,Боевик,7.8
247,Аватар,7.6,Атмосферный,Приключения,7.8
247,Аватар,7.6,Атмосферный,Фантастика,7.8
247,Аватар,7.6,Атмосферный,Фэнтези,7.8
247,Аватар,5.8,Вдохновляющий,Боевик,7.8
247,Аватар,5.8,Вдохновляющий,Приключения,7.8
247,Аватар,5.8,Вдохновляющий,Фантастика,7.8
247,Аватар,5.8,Вдохновляющий,Фэнтези,7.8
248,Dunkirk,7.8,Атмосферный,Драма,7.8
248,Dunkirk,7.8,Атмосферный,Боевик,7.8
248,Dunkirk,7.8,Атмосферный,Военный,7.8
248,Dunkirk,7.7,Волнительный,Драма,7.8
248,Dunkirk,7.7,Волнительный,Боевик,7.8
248,Dunkirk,7.7,Волнительный,Военный,7.8
248,Dunkirk,6.3,Вдохновляющий,Драма,7.8
248,Dunkirk,6.3,Вдохновляющий,Боевик,7.8
248,Dunkirk,6.3,Вдохновляющий,Военный,7.8
249,Девушка с татуировкой дракона,8.0,Волнительный,Драма,7.8
249,Девушка с татуировкой дракона,8.0,Волнительный,Триллер,7.8
249,Девушка с татуировкой дракона,8.0,Волнительный,Криминал,7.8
249,Девушка с татуировкой дракона,8.0,Волнительный,Детектив,7.8
249,Девушка с татуировкой дракона,6.9,Умный,Драма,7.8
249,Девушка с татуировкой дракона,6.9,Умный,Триллер,7.8
249,Девушка с татуировкой дракона,6.9,Умный,Криминал,7.8
249,Девушка с татуировкой дракона,6.9,Умный,Детектив,7.8
249,Девушка с татуировкой дракона,6.3,Жестокий,Драма,7.8
249,Девушка с татуировкой дракона,6.3,Жестокий,Триллер,7.8
249,Девушка с татуировкой дракона,6.3,Жестокий,Криминал,7.8
249,Девушка с татуировкой дракона,6.3,Жестокий,Детектив,7.8
250,Скрытые фигуры,7.4,Вдохновляющий,Драма,7.8
250,Скрытые фигуры,7.4,Вдохновляющий,История,7.8
250,Скрытые фигуры,5.6,Умный,Драма,7.8
250,Скрытые фигуры,5.6,Умный,История,7.8
250,Скрытые фигуры,5.6,Волнительный,Драма,7.8
250,Скрытые фигуры,5.6,Волнительный,История,7.8
251,Имя розы,7.0,Трогательный,Драма,7.7
251,Имя розы,7.0,Трогательный,Триллер,7.7
251,Имя розы,7.0,Трогательный,Детектив,7.7
251,Имя розы,6.2,Волнительный,Драма,7.7
251,Имя розы,6.2,Волнительный,Триллер,7.7
251,Имя розы,6.2,Волнительный,Детектив,7.7
251,Имя розы,6.0,Атмосферный,Драма,7.7
251,Имя розы,6.0,Атмосферный,Триллер,7.7
251,Имя розы,6.0,Атмосферный,Детектив,7.7
252,Гарри Поттер и Дары смерти: Часть 1,8.1,Атмосферный,Приключения,7.7
252,Гарри Поттер и Дары смерти: Часть 1,8.1,Атмосферный,Фэнтези,7.7
252,Гарри Поттер и Дары смерти: Часть 1,7.8,Волнительный,Приключения,7.7
252,Гарри Поттер и Дары смерти: Часть 1,7.8,Волнительный,Фэнтези,7.7
252,Гарри Поттер и Дары смерти: Часть 1,6.3,Добрый,Приключения,7.7
252,Гарри Поттер и Дары смерти: Часть 1,6.3,Добрый,Фэнтези,7.7
253,Вселенная Стивена Хокинга,8.0,Вдохновляющий,Драма,7.7
253,Вселенная Стивена Хокинга,8.0,Вдохновляющий,Мелодрама,7.7
253,Вселенная Стивена Хокинга,7.4,Трогательный,Драма,7.7
253,Вселенная Стивена Хокинга,7.4,Трогательный,Мелодрама,7.7
253,Вселенная Стивена Хокинга,6.5,Умный,Драма,7.7
253,Вселенная Стивена Хокинга,6.5,Умный,Мелодрама,7.7
254,Ярость,7.4,Волнительный,Драма,7.6
254,Ярость,7.4,Волнительный,Боевик,7.6
254,Ярость,7.4,Волнительный,Военный,7.6
254,Ярость,6.7,Атмосферный,Драма,7.6
254,Ярость,6.7,Атмосферный,Боевик,7.6
254,Ярость,6.7,Атмосферный,Военный,7.6
254,Ярость,6.6,Жестокий,Драма,7.6
254,Ярость,6.6,Жестокий,Боевик,7.6
254,Ярость,6.6,Жестокий,Военный,7.6
255,Просто кровь,8.9,Волнительный,Драма,7.6
255,Просто кровь,8.9,Волнительный,Триллер,7.6
255,Просто кровь,8.9,Волнительный,Криминал,7.6
255,Просто кровь,7.2,Атмосферный,Драма,7.6
255,Просто кровь,7.2,Атмосферный,Триллер,7.6
255,Просто кровь,7.2,Атмосферный,Криминал,7.6
255,Просто кровь,5.7,Странный,Драма,7.6
255,Просто кровь,5.7,Странный,Триллер,7.6
255,Просто кровь,5.7,Странный,Криминал,7.6
256,Пылающий,7.1,Трогательный,Драма,7.5
256,Пылающий,7.1,Трогательный,Триллер,7.5
256,Пылающий,7.1,Трогательный,Детектив,7.5
256,Пылающий,6.4,Волнительный,Драма,7.5
256,Пылающий,6.4,Волнительный,Триллер,7.5
256,Пылающий,6.4,Волнительный,Детектив,7.5
256,Пылающий,6.1,Вдохновляющий,Драма,7.5
256,Пылающий,6.1,Вдохновляющий,Триллер,7.5
256,Пылающий,6.1,Вдохновляющий,Детектив,7.5
257,Мюнхен,6.5,Волнительный,Драма,7.5
257,Мюнхен,6.5,Волнительный,Боевик,7.5
257,Мюнхен,6.5,Волнительный,Триллер,7.5
257,Мюнхен,6.5,Волнительный,История,7.5
257,Мюнхен,5.7,Жестокий,Драма,7.5
257,Мюнхен,5.7,Жестокий,Боевик,7.5
257,Мюнхен,5.7,Жестокий,Триллер,7.5
257,Мюнхен,5.7,Жестокий,История,7.5
257,Мюнхен,5.6,Атмосферный,Драма,7.5
257,Мюнхен,5.6,Атмосферный,Боевик,7.5
257,Мюнхен,5.6,Атмосферный,Триллер,7.5
257,Мюнхен,5.6,Атмосферный,История,7.5
258,Тельма и Луиза,7.0,Волнительный,Драма,7.5
258,Тельма и Луиза,7.0,Волнительный,Триллер,7.5
258,Тельма и Луиза,7.0,Волнительный,Криминал,7.5
258,Тельма и Луиза,7.0,Волнительный,Приключения,7.5
258,Тельма и Луиза,6.8,Атмосферный,Драма,7.5
258,Тельма и Луиза,6.8,Атмосферный,Триллер,7.5
258,Тельма и Луиза,6.8,Атмосферный,Криминал,7.5
258,Тельма и Луиза,6.8,Атмосферный,Приключения,7.5
258,Тельма и Луиза,6.6,Трогательный,Драма,7.5
258,Тельма и Луиза,6.6,Трогательный,Триллер,7.5
258,Тельма и Луиза,6.6,Трогательный,Криминал,7.5
258,Тельма и Луиза,6.6,Трогательный,Приключения,7.5
259,Поле чудес,6.7,Добрый,Драма,7.5
259,Поле чудес,6.7,Добрый,Фэнтези,7.5
259,Поле чудес,6.5,Вдохновляющий,Драма,7.5
259,Поле чудес,6.5,Вдохновляющий,Фэнтези,7.5
259,Поле чудес,6.0,Трогательный,Драма,7.5
259,Поле чудес,6.0,Трогательный,Фэнтези,7.5
260,Правила виноделов,7.0,Добрый,Драма,7.4
260,Правила виноделов,6.8,Романтичный,Драма,7.4
260,Правила виноделов,5.7,Вдохновляющий,Драма,7.4
261,Леди Бёрд,6.4,Трогательный,Драма,7.4
261,Леди Бёрд,6.4,Трогательный,Комедия,7.4
261,Леди Бёрд,6.4,Вдохновляющий,Драма,7.4
261,Леди Бёрд,6.4,Вдохновляющий,Комедия,7.4
261,Леди Бёрд,6.1,Волнительный,Драма,7.4
261,Леди Бёрд,6.1,Волнительный,Комедия,7.4
262,Скала,7.8,Атмосферный,Боевик,7.4
262,Скала,7.8,Атмосферный,Триллер,7.4
262,Скала,7.8,Атмосферный,Приключения,7.4
262,Скала,6.9,Волнительный,Боевик,7.4
262,Скала,6.9,Волнительный,Триллер,7.4
262,Скала,6.9,Волнительный,Приключения,7.4
262,Скала,6.3,Вдохновляющий,Боевик,7.4
262,Скала,6.3,Вдохновляющий,Триллер,7.4
262,Скала,6.3,Вдохновляющий,Приключения,7.4
263,Я - начало,7.9,Умный,Драма,7.4
263,Я - начало,7.9,Умный,Фантастика,7.4
263,Я - начало,7.1,Волнительный,Драма,7.4
263,Я - начало,7.1,Волнительный,Фантастика,7.4
263,Я - начало,6.1,Трогательный,Драма,7.4
263,Я - начало,6.1,Трогательный,Фантастика,7.4
264,Вавилон,7.3,Волнительный,Драма,7.4
264,Вавилон,5.8,Трогательный,Драма,7.4
264,Вавилон,5.6,Вдохновляющий,Драма,7.4
265,Баллада Бастера Скраггса,6.5,Добрый,Драма,7.3
265,Баллада Бастера Скраггса,6.5,Добрый,Комедия,7.3
265,Баллада Бастера Скраггса,6.5,Добрый,Музыка,7.3
265,Баллада Бастера Скраггса,6.5,Добрый,Вестерн,7.3
265,Баллада Бастера Скраггса,6.4,Волнительный,Драма,7.3
265,Баллада Бастера Скраггса,6.4,Волнительный,Комедия,7.3
265,Баллада Бастера Скраггса,6.4,Волнительный,Музыка,7.3
265,Баллада Бастера Скраггса,6.4,Волнительный,Вестерн,7.3
265,Баллада Бастера Скраггса,5.7,Трогательный,Драма,7.3
265,Баллада Бастера Скраггса,5.7,Трогательный,Комедия,7.3
265,Баллада Бастера Скраггса,5.7,Трогательный,Музыка,7.3
265,Баллада Бастера Скраггса,5.7,Трогательный,Вестерн,7.3
266,Северная страна,7.2,Волнительный,Драма,7.3
266,Северная страна,5.8,Трогательный,Драма,7.3
266,Северная страна,5.3,Атмосферный,Драма,7.3
267,Связь,6.5,Волнительный,Драма,7.3
267,Связь,6.5,Волнительный,Триллер,7.3
267,Связь,5.9,Романтичный,Драма,7.3
267,Связь,5.9,Романтичный,Триллер,7.3
267,Связь,5.7,Трогательный,Драма,7.3
267,Связь,5.7,Трогательный,Триллер,7.3
268,Мистериум. Начало,7.2,Умный,Триллер,7.2
268,Мистериум. Начало,7.2,Умный,Криминал,7.2
268,Мистериум. Начало,7.2,Умный,Детектив,7.2
268,Мистериум. Начало,7.0,Атмосферный,Триллер,7.2
268,Мистериум. Начало,7.0,Атмосферный,Криминал,7.2
268,Мистериум. Начало,7.0,Атмосферный,Детектив,7.2
268,Мистериум. Начало,6.7,Волнительный,Триллер,7.2
268,Мистериум. Начало,6.7,Волнительный,Криминал,7.2
268,Мистериум. Начало,6.7,Волнительный,Детектив,7.2
269,Власть,6.5,Умный,Драма,7.2
269,Власть,6.5,Умный,Комедия,7.2
269,Власть,6.5,Умный,История,7.2
269,Власть,6.1,Волнительный,Драма,7.2
269,Власть,6.1,Волнительный,Комедия,7.2
269,Власть,6.1,Волнительный,История,7.2
269,Власть,5.3,Атмосферный,Драма,7.2
269,Власть,5.3,Атмосферный,Комедия,7.2
269,Власть,5.3,Атмосферный,История,7.2
270,Семь психопатов,6.2,Странный,Комедия,7.2
270,Семь психопатов,6.2,Странный,Криминал,7.2
270,Семь психопатов,5.8,Волнительный,Комедия,7.2
270,Семь психопатов,5.8,Волнительный,Криминал,7.2
270,Семь психопатов,5.6,Смешной,Комедия,7.2
270,Семь психопатов,5.6,Смешной,Криминал,7.2
271,Преисподняя,6.5,Волнительный,Драма,7.1
271,Преисподняя,6.5,Волнительный,Триллер,7.1
271,Преисподняя,6.5,Волнительный,Детектив,7.1
271,Преисподняя,6.5,Волнительный,Вестерн,7.1
271,Преисподняя,6.4,Страшный,Драма,7.1
271,Преисподняя,6.4,Страшный,Триллер,7.1
271,Преисподняя,6.4,Страшный,Детектив,7.1
271,Преисподняя,6.4,Страшный,Вестерн,7.1
271,Преисподняя,5.5,Атмосферный,Драма,7.1
271,Преисподняя,5.5,Атмосферный,Триллер,7.1
271,Преисподняя,5.5,Атмосферный,Детектив,7.1
271,Преисподняя,5.5,Атмосферный,Вестерн,7.1
272,Покорители волн,7.4,Вдохновляющий,Драма,7.1
272,Покорители волн,7.2,Волнительный,Драма,7.1
272,Покорители волн,5.3,Трогательный,Драма,7.1
273,Бронсон,6.7,Волнительный,Драма,7.1
273,Бронсон,6.7,Волнительный,Боевик,7.1
273,Бронсон,6.7,Волнительный,Криминал,7.1
273,Бронсон,6.1,Атмосферный,Драма,7.1
273,Бронсон,6.1,Атмосферный,Боевик,7.1
273,Бронсон,6.1,Атмосферный,Криминал,7.1
273,Бронсон,5.1,Трогательный,Драма,7.1
273,Бронсон,5.1,Трогательный,Боевик,7.1
273,Бронсон,5.1,Трогательный,Криминал,7.1
274,Тринадцатый этаж,6.7,Атмосферный,Триллер,7.1
274,Тринадцатый этаж,6.7,Атмосферный,Детектив,7.1
274,Тринадцатый этаж,6.7,Атмосферный,Фантастика,7.1
274,Тринадцатый этаж,6.2,Волнительный,Триллер,7.1
274,Тринадцатый этаж,6.2,Волнительный,Детектив,7.1
274,Тринадцатый этаж,6.2,Волнительный,Фантастика,7.1
274,Тринадцатый этаж,4.9,Умный,Триллер,7.1
274,Тринадцатый этаж,4.9,Умный,Детектив,7.1
274,Тринадцатый этаж,4.9,Умный,Фантастика,7.1
275,Джек Ричер,6.8,Волнительный,Драма,7.0
275,Джек Ричер,6.8,Волнительный,Боевик,7.0
275,Джек Ричер,6.8,Волнительный,Триллер,7.0
275,Джек Ричер,6.8,Волнительный,Криминал,7.0
275,Джек Ричер,6.6,Атмосферный,Драма,7.0
275,Джек Ричер,6.6,Атмосферный,Боевик,7.0
275,Джек Ричер,6.6,Атмосферный,Триллер,7.0
275,Джек Ричер,6.6,Атмосферный,Криминал,7.0
275,Джек Ричер,6.2,Вдохновляющий,Драма,7.0
275,Джек Ричер,6.2,Вдохновляющий,Боевик,7.0
275,Джек Ричер,6.2,Вдохновляющий,Триллер,7.0
275,Джек Ричер,6.2,Вдохновляющий,Криминал,7.0
276,Железный человек 2,6.9,Атмосферный,Боевик,7.0
276,Железный человек 2,6.9,Атмосферный,Приключения,7.0
276,Железный человек 2,6.9,Атмосферный,Фантастика,7.0
276,Железный человек 2,5.8,Вдохновляющий,Боевик,7.0
276,Железный человек 2,5.8,Вдохновляющий,Приключения,7.0
276,Железный человек 2,5.8,Вдохновляющий,Фантастика,7.0
276,Железный человек 2,5.3,Волнительный,Боевик,7.0
276,Железный человек 2,5.3,Волнительный,Приключения,7.0
276,Железный человек 2,5.3,Волнительный,Фантастика,7.0
277,Мир Уэйна,6.5,Странный,Комедия,7.0
277,Мир Уэйна,6.5,Странный,Музыка,7.0
277,Мир Уэйна,6.0,Глупый,Комедия,7.0
277,Мир Уэйна,6.0,Глупый,Музыка,7.0
277,Мир Уэйна,5.4,Добрый,Комедия,7.0
277,Мир Уэйна,5.4,Добрый,Музыка,7.0
278,Живая сталь,7.5,Добрый,Драма,7.0
278,Живая сталь,7.5,Добрый,Боевик,7.0
278,Живая сталь,7.5,Добрый,Фантастика,7.0
278,Живая сталь,7.3,Вдохновляющий,Драма,7.0
278,Живая сталь,7.3,Вдохновляющий,Боевик,7.0
278,Живая сталь,7.3,Вдохновляющий,Фантастика,7.0
278,Живая сталь,7.3,Трогательный,Драма,7.0
278,Живая сталь,7.3,Трогательный,Боевик,7.0
278,Живая сталь,7.3,Трогательный,Фантастика,7.0
279,Мажестик,6.7,Романтичный,Драма,6.9
279,Мажестик,6.7,Романтичный,Комедия,6.9
279,Мажестик,6.7,Романтичный,Мелодрама,6.9
279,Мажестик,6.4,Добрый,Драма,6.9
279,Мажестик,6.4,Добрый,Комедия,6.9
279,Мажестик,6.4,Добрый,Мелодрама,6.9
279,Мажестик,5.8,Трогательный,Драма,6.9
279,Мажестик,5.8,Трогательный,Комедия,6.9
279,Мажестик,5.8,Трогательный,Мелодрама,6.9
280,Тайна 7 сестер,7.0,Волнительный,Драма,6.9
280,Тайна 7 сестер,7.0,Волнительный,Триллер,6.9
280,Тайна 7 сестер,7.0,Волнительный,Детектив,6.9
280,Тайна 7 сестер,7.0,Волнительный,Фантастика,6.9
280,Тайна 7 сестер,6.2,Атмосферный,Драма,6.9
280,Тайна 7 сестер,6.2,Атмосферный,Триллер,6.9
280,Тайна 7 сестер,6.2,Атмосферный,Детектив,6.9
280,Тайна 7 сестер,6.2,Атмосферный,Фантастика,6.9
280,Тайна 7 сестер,6.0,Умный,Драма,6.9
280,Тайна 7 сестер,6.0,Умный,Триллер,6.9
280,Тайна 7 сестер,6.0,Умный,Детектив,6.9
280,Тайна 7 сестер,6.0,Умный,Фантастика,6.9
281,Джуманджи: Зов Джунглей,7.3,Смешной,Комедия,6.9
281,Джуманджи: Зов Джунглей,7.3,Смешной,Боевик,6.9
281,Джуманджи: Зов Джунглей,7.3,Смешной,Приключения,6.9
281,Джуманджи: Зов Джунглей,7.3,Смешной,Фэнтези,6.9
281,Джуманджи: Зов Джунглей,7.3,Волнительный,Комедия,6.9
281,Джуманджи: Зов Джунглей,7.3,Волнительный,Боевик,6.9
281,Джуманджи: Зов Джунглей,7.3,Волнительный,Приключения,6.9
281,Джуманджи: Зов Джунглей,7.3,Волнительный,Фэнтези,6.9
281,Джуманджи: Зов Джунглей,6.5,Добрый,Комедия,6.9
281,Джуманджи: Зов Джунглей,6.5,Добрый,Боевик,6.9
281,Джуманджи: Зов Джунглей,6.5,Добрый,Приключения,6.9
281,Джуманджи: Зов Джунглей,6.5,Добрый,Фэнтези,6.9
282,50 первых поцелуев,8.9,Добрый,Комедия,6.8
282,50 первых поцелуев,8.9,Добрый,Мелодрама,6.8
282,50 первых поцелуев,8.4,Романтичный,Комедия,6.8
282,50 первых поцелуев,8.4,Романтичный,Мелодрама,6.8
282,50 первых поцелуев,7.2,Трогательный,Комедия,6.8
282,50 первых поцелуев,7.2,Трогательный,Мелодрама,6.8
283,007: Спектр,7.9,Волнительный,Боевик,6.8
283,007: Спектр,7.9,Волнительный,Триллер,6.8
283,007: Спектр,7.9,Волнительный,Приключения,6.8
283,007: Спектр,7.4,Атмосферный,Боевик,6.8
283,007: Спектр,7.4,Атмосферный,Триллер,6.8
283,007: Спектр,7.4,Атмосферный,Приключения,6.8
283,007: Спектр,6.2,Вдохновляющий,Боевик,6.8
283,007: Спектр,6.2,Вдохновляющий,Триллер,6.8
283,007: Спектр,6.2,Вдохновляющий,Приключения,6.8
284,Белые люди не умеют прыгать,7.0,Добрый,Драма,6.8
284,Белые люди не умеют прыгать,7.0,Добрый,Комедия,6.8
284,Белые люди не умеют прыгать,6.4,Вдохновляющий,Драма,6.8
284,Белые люди не умеют прыгать,6.4,Вдохновляющий,Комедия,6.8
284,Белые люди не умеют прыгать,5.9,Трогательный,Драма,6.8
284,Белые люди не умеют прыгать,5.9,Трогательный,Комедия,6.8
285,Код доступа «Кейптаун»,6.8,Жестокий,Боевик,6.7
285,Код доступа «Кейптаун»,6.8,Жестокий,Триллер,6.7
285,Код доступа «Кейптаун»,6.7,Волнительный,Боевик,6.7
285,Код доступа «Кейптаун»,6.7,Волнительный,Триллер,6.7
285,Код доступа «Кейптаун»,6.5,Атмосферный,Боевик,6.7
285,Код доступа «Кейптаун»,6.5,Атмосферный,Триллер,6.7
286,Дом странных детей Мисс Перегрин,7.6,Добрый,Драма,6.7
286,Дом странных детей Мисс Перегрин,7.6,Добрый,Семейный,6.7
286,Дом странных детей Мисс Перегрин,7.6,Добрый,Приключения,6.7
286,Дом странных детей Мисс Перегрин,7.6,Добрый,Фэнтези,6.7
286,Дом странных детей Мисс Перегрин,6.5,Атмосферный,Драма,6.7
286,Дом странных детей Мисс Перегрин,6.5,Атмосферный,Семейный,6.7
286,Дом странных детей Мисс Перегрин,6.5,Атмосферный,Приключения,6.7
286,Дом странных детей Мисс Перегрин,6.5,Атмосферный,Фэнтези,6.7
286,Дом странных детей Мисс Перегрин,5.1,Волнительный,Драма,6.7
286,Дом странных детей Мисс Перегрин,5.1,Волнительный,Семейный,6.7
286,Дом странных детей Мисс Перегрин,5.1,Волнительный,Приключения,6.7
286,Дом странных детей Мисс Перегрин,5.1,Волнительный,Фэнтези,6.7
287,Мамма MIA! 2,8.0,Романтичный,Комедия,6.6
287,Мамма MIA! 2,8.0,Романтичный,Мелодрама,6.6
287,Мамма MIA! 2,8.0,Добрый,Комедия,6.6
287,Мамма MIA! 2,8.0,Добрый,Мелодрама,6.6
287,Мамма MIA! 2,5.7,Трогательный,Комедия,6.6
287,Мамма MIA! 2,5.7,Трогательный,Мелодрама,6.6
288,Макбет,6.8,Волнительный,Драма,6.6
288,Макбет,6.8,Волнительный,Приключения,6.6
288,Макбет,6.8,Волнительный,Военный,6.6
288,Макбет,6.7,Атмосферный,Драма,6.6
288,Макбет,6.7,Атмосферный,Приключения,6.6
288,Макбет,6.7,Атмосферный,Военный,6.6
288,Макбет,5.0,Жестокий,Драма,6.6
288,Макбет,5.0,Жестокий,Приключения,6.6
288,Макбет,5.0,Жестокий,Военный,6.6
289,РЭД 2,7.0,Атмосферный,Комедия,6.6
289,РЭД 2,7.0,Атмосферный,Боевик,6.6
289,РЭД 2,7.0,Атмосферный,Триллер,6.6
289,РЭД 2,7.0,Атмосферный,Криминал,6.6
289,РЭД 2,6.2,Волнительный,Комедия,6.6
289,РЭД 2,6.2,Волнительный,Боевик,6.6
289,РЭД 2,6.2,Волнительный,Триллер,6.6
289,РЭД 2,6.2,Волнительный,Криминал,6.6
289,РЭД 2,4.9,Жестокий,Комедия,6.6
289,РЭД 2,4.9,Жестокий,Боевик,6.6
289,РЭД 2,4.9,Жестокий,Триллер,6.6
289,РЭД 2,4.9,Жестокий,Криминал,6.6
290,Багровая мята,6.6,Волнительный,Боевик,6.5
290,Багровая мята,6.6,Волнительный,Триллер,6.5
290,Багровая мята,6.2,Трогательный,Боевик,6.5
290,Багровая мята,6.2,Трогательный,Триллер,6.5
290,Багровая мята,5.8,Жестокий,Боевик,6.5
290,Багровая мята,5.8,Жестокий,Триллер,6.5
291,Шаг вперёд,8.3,Романтичный,Драма,6.5
291,Шаг вперёд,8.3,Романтичный,Мелодрама,6.5
291,Шаг вперёд,8.3,Романтичный,Музыка,6.5
291,Шаг вперёд,8.3,Романтичный,Криминал,6.5
291,Шаг вперёд,7.3,Вдохновляющий,Драма,6.5
291,Шаг вперёд,7.3,Вдохновляющий,Мелодрама,6.5
291,Шаг вперёд,7.3,Вдохновляющий,Музыка,6.5
291,Шаг вперёд,7.3,Вдохновляющий,Криминал,6.5
291,Шаг вперёд,6.0,Добрый,Драма,6.5
291,Шаг вперёд,6.0,Добрый,Мелодрама,6.5
291,Шаг вперёд,6.0,Добрый,Музыка,6.5
291,Шаг вперёд,6.0,Добрый,Криминал,6.5
292,Форсаж: Хоббс и Шоу,7.8,Волнительный,Комедия,6.4
292,Форсаж: Хоббс и Шоу,7.8,Волнительный,Боевик,6.4
292,Форсаж: Хоббс и Шоу,7.8,Волнительный,Приключения,6.4
292,Форсаж: Хоббс и Шоу,7.5,Атмосферный,Комедия,6.4
292,Форсаж: Хоббс и Шоу,7.5,Атмосферный,Боевик,6.4
292,Форсаж: Хоббс и Шоу,7.5,Атмосферный,Приключения,6.4
292,Форсаж: Хоббс и Шоу,6.2,Вдохновляющий,Комедия,6.4
292,Форсаж: Хоббс и Шоу,6.2,Вдохновляющий,Боевик,6.4
292,Форсаж: Хоббс и Шоу,6.2,Вдохновляющий,Приключения,6.4
293,Обещание,7.0,Трогательный,Драма,6.0
293,Обещание,7.0,Трогательный,Мелодрама,6.0
293,Обещание,7.0,Трогательный,История,6.0
293,Обещание,6.2,Волнительный,Драма,6.0
293,Обещание,6.2,Волнительный,Мелодрама,6.0
293,Обещание,6.2,Волнительный,История,6.0
293,Обещание,5.7,Атмосферный,Драма,6.0
293,Обещание,5.7,Атмосферный,Мелодрама,6.0
293,Обещание,5.7,Атмосферный,История,6.0
294,Одиссея,7.0,Атмосферный,Драма,6.6
294,Одиссея,7.0,Атмосферный,Приключения,6.6
294,Одиссея,7.0,Вдохновляющий,Драма,6.6
294,Одиссея,7.0,Вдохновляющий,Приключения,6.6
294,Одиссея,6.9,Волнительный,Драма,6.6
294,Одиссея,6.9,Волнительный,Приключения,6.6
295,Удивительный мир Марвена,6.6,Трогательный,Драма,6.2
295,Удивительный мир Марвена,6.6,Трогательный,Комедия,6.2
295,Удивительный мир Марвена,6.6,Трогательный,Фэнтези,6.2
295,Удивительный мир Марвена,6.6,Вдохновляющий,Драма,6.2
295,Удивительный мир Марвена,6.6,Вдохновляющий,Комедия,6.2
295,Удивительный мир Марвена,6.6,Вдохновляющий,Фэнтези,6.2
295,Удивительный мир Марвена,6.5,Добрый,Драма,6.2
295,Удивительный мир Марвена,6.5,Добрый,Комедия,6.2
295,Удивительный мир Марвена,6.5,Добрый,Фэнтези,6.2
296,Захочу и соскочу. Мастер-класс,6.1,Смешной,Комедия,6.8
296,Захочу и соскочу. Мастер-класс,6.1,Смешной,Боевик,6.8
296,Захочу и соскочу. Мастер-класс,6.1,Смешной,Криминал,6.8
296,Захочу и соскочу. Мастер-класс,5.9,Странный,Комедия,6.8
